student_id,question,correctAnswer_1,userAnswer_1,right_1,wrong_1,errors_1,correctAnswer_2,userAnswer_2,right_2,wrong_2,errors_2,automaticScore,totalScore,teacherScore
117120,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
45076,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,2,2
27817,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
57600,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57-48,0,0,0,9,9,1,0,0,1,1,-1
151134,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) (20+19+18)−48=9,0,0,0,9,9,1,0,0,1,1,-1
168124,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
100416,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)20+19+48=87(км)−второй путь 2)87−48=39(км)−меньше путь,0,0,0,9,39,0,1,1,0,0,-1
14028,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19±20±18=57 57±48=9,0,0,0,9,9,1,0,0,1,1,-1
36328,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,11,0,1,1,0,0,-1
62597,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)20+18+19=57(км.)-первый путь 2)57-48=на 9 (км.)-короче,0,0,0,9,9,1,0,0,1,1,-1
71705,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 18+20+19=57(км) 2)57-48=9 (км),0,0,0,9,9,1,0,0,1,1,-1
48614,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57(км)−1 путь 57−48=9(км),0,0,0,9,9,1,0,0,1,1,-1
18492,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,25+15=40 14+15=29 40-29=11,0,0,0,9,11,0,1,1,0,0,-1
11054,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57(км) первый путь 57-48=9(км) 2 путь короче,0,0,0,9,9,1,0,0,1,1,-1
108963,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
61148,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,"19+20+18=57 , 57-48=9",0,0,0,9,9,1,0,0,1,1,-1
139935,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
161051,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
135703,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,0,0,-1
178321,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57-18-20-19=9,0,0,0,9,9,1,0,0,1,1,-1
146274,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(18+20+19)-48,0,0,0,9,9,1,0,0,1,1,-1
105922,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
104103,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1). 19+20+18=57(км)- 1-ый путь. 2). 57-48=9(км),0,0,0,9,9,1,0,0,1,1,-1
59245,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,едь туда потом сюда и заедешь,0,0,0,9,2,0,1,1,0,1,1
65320,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
136588,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
43494,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
37324,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,0
27783,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(18+20+19)−48=9,0,0,0,9,9,1,0,0,1,1,-1
110826,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 (км)-2 способ 57-48=9 (км)-разница,0,0,0,9,9,1,0,0,1,1,-1
53313,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
96681,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 18+20+19=57 2) 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
65611,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
78523,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19-48=9,0,0,0,9,9,1,0,0,1,1,-1
85935,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 1 путь 57-48=на 9 киллометров больше,0,0,0,9,,,,,0,0,-1
42028,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(18+19+20)−48=9,0,0,0,9,9,1,0,0,1,1,-1
80865,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
104662,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
18226,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 20+19+18=57(км)-1 путь 2)57-48=9(км)- всего,0,0,0,9,9,1,0,0,1,2,2
127460,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57(км) первый способ. 57−48=9(км) один путь короче другого.,0,0,0,9,9,1,0,0,1,1,-1
9624,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(18+20+19)−48=9,0,0,0,9,9,1,0,0,1,1,-1
68560,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1.18+20+19=57(км)- 1путь. 2.57-48=9 (км),0,0,0,9,9,1,0,0,1,1,-1
4686,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
195231,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57км 57−48=9км,0,0,0,9,9,1,0,0,1,1,-1
128370,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20=39 39+18=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
140117,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57-48=3,0,0,0,9,3,0,1,1,0,0,-1
52481,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,0
65949,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)19+20+18=57(км) - 2 способ; 2)57-48=9(км) - разница.,0,0,0,9,9,1,0,0,1,1,-1
111740,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)19+20+18=57км 2) 19+48=67км 3) 67-57=10км,0,0,0,9,10,0,1,1,0,0,-1
80966,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,дорога через хорлова длинее на 9 км чем по другой дороге 1)18+20+19=57(км) 2)57−48=9(км),0,0,0,9,9,1,0,0,1,1,-1
178764,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
15919,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
72331,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 18+20+19=57 2) 57-48=9,0,0,0,9,9,1,0,0,1,1,-1
13821,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57км 57−48=9км,0,0,0,9,9,1,0,0,1,1,-1
135678,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57-48=9км,0,0,0,9,9,1,0,0,1,1,-1
155261,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,20+19+18-48=9,0,0,0,9,9,1,0,0,1,1,-1
13359,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20=38(км) 38+19=57(км),0,0,0,9,57,0,1,1,0,0,-1
163375,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,9,1,0,0,1,1,-1
75189,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18 +20+19=57 57−48=9,0,0,0,9,9,1,0,0,1,1,-1
142106,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
127171,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19-48=9(км),0,0,0,9,9,1,0,0,1,1,-1
55213,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18-48=9,0,0,0,9,9,1,0,0,1,1,-1
475,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,,,,,9,,0,0,1,0,0,-1
85769,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)(19+20+18)-48=9(км),0,0,0,9,9,1,0,0,1,2,2
60235,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57-48=9,0,0,0,9,9,1,0,0,1,2,2
44932,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1) 19 + 20 + 18 = 57 км – длина первого пути 2) 48 км – длина второго пути 3) 57 – 48 = 9 км на столько первый путь длиннее второго,0,0,0,9,9,1,0,0,1,2,2
83258,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)18+20+19=57 2)57-48=9,0,0,0,9,9,1,0,0,1,1,-1
172265,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,(1) (19+20)+18=57,0,0,0,9,57,0,1,1,0,0,-1
169498,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57[км] 57-48=9[км],0,0,0,9,9,1,0,0,1,1,-1
68198,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)19+20+18=57 км 2)57−48=9 км,0,0,0,9,9,1,0,0,1,1,-1
34773,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18 + 20 + 19 = 57 (км.) — длина первого пути 48 (км.) — длина второго пути 57 — 48 = 9 (км.),0,0,0,9,9,1,0,0,1,1,-1
134814,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,"19+20+18=57, и 57−48=9",0,0,0,9,9,1,0,0,1,1,-1
37582,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,18+20+19=57 57-48=9,0,0,0,9,7,0,1,1,0,0,0
141766,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+48=87(км)-первый путь 19+20+48=87(км)-второй путь 87-87=0,0,0,0,9,0,0,1,1,0,0,-1
106771,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,19+20+18=57,0,0,0,9,57,0,1,1,0,0,-1
123625,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)19+20+18=57(км) 2)57−48=9(км),0,0,0,9,9,1,0,0,1,1,-1
36465,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,1)19+20=39 км 2) 39+18=57 км- один путь 48 км- второй путь 3) 57-48=9 км- на столько километров один путь короче другого пути,0,0,0,9,9,1,0,0,1,2,2
53270,Из Егорьевска в Коломну можно проехать двумя способами. Рассмотри рисунок и ответь на вопрос: на сколько километров один путь короче другого? Запиши решение и ответ.,1) 19 + 20 + 18 = 57 км – длина первого пути2) 48 км – длина второго пути3) 57 – 48 = 9 км на столько первый путь длиннее второго,57−18=11,0,0,0,9,11,0,1,1,0,0,-1
